Accident_ID,District,Police_Station,Accident_DateTime,Latitude,Longitude,Road_Name,Road_Classification,Severity,No_of_Vehicles,Drivers_Killed,Drivers_Grievous_Injury,Drivers_Minor_Injury,Passengers_Killed,Passengers_Grievous_Injury,Passengers_Minor_Injury,Pedestrians_Killed,Pedestrians_Grievous_Injury,Pedestrians_Minor_Injury,Collision_Type,Collision_Feature,Weather_Condition,Light_Condition,Visibility,Traffic_Violation,Date,Year,Month,Hour,DayOfWeek,Month_Name,Severity_Score,Total_Killed,Total_Injured,Time_Category,DBSCAN_Cluster
ACC01174,Junagadh,Manavadar PS,2021-06-14 21:36:00,24.380248,71.639669,Ring Road,Urban Road,Grievous,4,0,1,2,0,1,2,0,1,1,Single Vehicle,Flyover,Rainy,Night - Street Light On,Unknown,Drunk Driving,2021-06-14,2021,6,21,Monday,Jun,2,0,8,Evening,18
ACC01175,Vadodara,Manjalpur PS,2024-04-17 09:10:00,23.402631,72.427868,City Road,District Road,Fatal,1,0,1,1,1,1,0,1,0,0,Rear-End,Straight Road,Unknown,Night - Street Light On,Poor,Mobile Phone Use,2024-04-17,2024,4,9,Wednesday,Apr,3,2,3,Morning,77
ACC01178,Ahmedabad,Bodakdev PS,2024-08-25 08:56:00,24.336637,73.777891,City Road,Urban Road,Fatal,4,0,2,1,2,0,1,0,0,1,Rollover,Straight Road,Rainy,Dawn/Dusk,Good,Drunk Driving,2024-08-25,2024,8,8,Sunday,Aug,3,2,5,Morning,91
ACC01179,Rajkot,Rajkot Central PS,2023-11-17 20:34:00,23.046861,73.511718,Bypass Road,Rural Road,Fatal,3,1,2,0,2,1,0,1,1,0,Rear-End,Speed Breaker,Rainy,Dawn/Dusk,Moderate,Unknown,2023-11-17,2023,11,20,Friday,Nov,3,4,4,Evening,-1
ACC01180,Bhavnagar,Sihor PS,2024-08-06 20:29:00,20.50856,68.113748,Industrial Road,District Road,Fatal,4,1,2,0,0,0,0,0,0,0,Single Vehicle,Speed Breaker,Cloudy,Daylight,Moderate,Overloading,2024-08-06,2024,8,20,Tuesday,Aug,3,1,2,Evening,102
ACC01181,Mehsana,Mehsana City PS,2024-07-25 05:59:00,23.193582,69.86785,SH-6,National Highway,Minor,4,0,0,1,0,0,0,0,0,0,Side Impact,Bridge,Unknown,Night - Street Light On,Poor,No Helmet,2024-07-25,2024,7,5,Thursday,Jul,1,0,1,Night,51
ACC01182,Surat,Varachha PS,2024-09-17 21:09:00,23.125095,70.669278,NH-48,State Highway,Minor,1,0,0,1,0,0,2,0,0,1,Rollover,Curve,Rainy,Dawn/Dusk,Poor,Wrong Side Driving,2024-09-17,2024,9,21,Tuesday,Sep,1,0,4,Evening,9
ACC01183,Bhavnagar,Palitana PS,2023-04-10 22:03:00,21.832924,68.104846,NH-8,District Road,Fatal,3,0,2,1,2,2,0,1,1,1,Side Impact,Junction/Intersection,Rainy,Night - No Street Light,Good,No Helmet,2023-04-10,2023,4,22,Monday,Apr,3,3,7,Night,25
ACC01184,Gandhinagar,Sector 21 PS,2022-05-13 12:52:00,23.965841,71.544741,NH-27,National Highway,Minor,3,0,0,2,0,0,2,0,0,1,Side Impact,Speed Breaker,Cloudy,Dawn/Dusk,Moderate,Unknown,2022-05-13,2022,5,12,Friday,May,1,0,5,Afternoon,7
ACC01185,Anand,Vallabh Vidyanagar PS,2022-02-09 04:14:00,21.853334,71.90721,Industrial Road,State Highway,Minor,3,0,0,3,0,0,1,0,0,0,Rollover,Speed Breaker,Clear,Night - Street Light On,Poor,Unknown,2022-02-09,2022,2,4,Wednesday,Feb,1,0,4,Night,34
ACC01186,Vadodara,Sayajigunj PS,2022-06-10 05:38:00,20.948787,71.651156,NH-53,Urban Road,Damage Only,2,0,0,0,0,0,0,0,0,0,Head-On,Bridge,Clear,Dawn/Dusk,Unknown,Signal Jumping,2022-06-10,2022,6,5,Friday,Jun,0,0,0,Night,62
ACC01187,Bharuch,Vagra PS,2024-06-03 18:58:00,22.863762,71.804323,Expressway,Urban Road,Minor,4,0,0,2,0,0,0,0,0,1,Rollover,Pothole Area,Hazy,Night - Street Light On,Moderate,No Helmet,2024-06-03,2024,6,18,Monday,Jun,1,0,3,Evening,-1
ACC01188,Mehsana,Kadi PS,2024-06-05 05:23:00,22.09561,69.656472,Airport Road,Urban Road,Grievous,2,0,3,2,0,0,2,0,0,0,Rear-End,Unknown,Foggy,Night - Street Light On,Good,No Helmet,2024-06-05,2024,6,5,Wednesday,Jun,2,0,7,Night,1
ACC01189,Vadodara,Manjalpur PS,2021-01-21 00:00:00,21.432127,74.266999,Expressway,State Highway,Minor,2,0,0,1,0,0,1,0,0,0,Hit & Run,Curve,Hazy,Daylight,Poor,Unknown,2021-01-21,2021,1,0,Thursday,Jan,1,0,2,Night,83
ACC01190,Rajkot,Kalavad Road PS,2021-08-31 00:13:00,22.744594,73.77714,SH-41,State Highway,Minor,4,0,0,2,0,0,0,0,0,0,Rollover,Straight Road,Hazy,Dawn/Dusk,Poor,Unknown,2021-08-31,2021,8,0,Tuesday,Aug,1,0,2,Night,-1
ACC01191,Gandhinagar,Sector 21 PS,2022-11-06 19:45:00,20.355812,70.222052,SH-6,Urban Road,Damage Only,3,0,0,0,0,0,0,0,0,0,Head-On,Bridge,Cloudy,Dawn/Dusk,Good,Unknown,2022-11-06,2022,11,19,Sunday,Nov,0,0,0,Evening,-1
ACC01192,Junagadh,Manavadar PS,2023-04-01 04:58:00,24.424759,71.534754,SH-41,Rural Road,Minor,1,0,0,2,0,0,2,0,0,1,Head-On,Flyover,Foggy,Dawn/Dusk,Moderate,Over Speeding,2023-04-01,2023,4,4,Saturday,Apr,1,0,5,Night,18
ACC01193,Rajkot,Rajkot Central PS,2023-07-08 19:26:00,24.407658,70.199195,Bypass Road,State Highway,Minor,2,0,0,2,0,0,1,0,0,1,Rear-End,Pothole Area,Unknown,Night - No Street Light,Good,Mobile Phone Use,2023-07-08,2023,7,19,Saturday,Jul,1,0,4,Evening,46
ACC01194,Ahmedabad,Maninagar PS,2022-10-14 07:04:00,22.317945,73.457647,NH-27,State Highway,Minor,4,0,0,2,0,0,0,0,0,0,Head-On,Bridge,Cloudy,Night - Street Light On,Moderate,Drunk Driving,2022-10-14,2022,10,7,Friday,Oct,1,0,2,Morning,-1
ACC01195,Anand,Anand City PS,2024-03-24 21:11:00,20.774419,72.018687,SH-41,Urban Road,Minor,2,0,0,2,0,0,0,0,0,0,Rollover,Straight Road,Hazy,Night - Street Light On,Unknown,Wrong Side Driving,2024-03-24,2024,3,21,Sunday,Mar,1,0,2,Evening,10
ACC01196,Gandhinagar,Sector 7 PS,2022-08-25 09:17:00,21.418411,73.012304,Bypass Road,State Highway,Grievous,3,0,1,0,0,1,2,0,1,1,Hit & Run,Unknown,Unknown,Dawn/Dusk,Moderate,Wrong Side Driving,2022-08-25,2022,8,9,Thursday,Aug,2,0,6,Morning,19
ACC01197,Ahmedabad,Bapunagar PS,2021-05-27 15:40:00,24.327023,73.021867,SH-20,State Highway,Fatal,0,1,0,1,1,0,2,0,0,1,Head-On,Curve,Unknown,Night - Street Light On,Poor,Drunk Driving,2021-05-27,2021,5,15,Thursday,May,3,2,4,Afternoon,-1
ACC01198,Bharuch,Jhagadia PS,2024-01-21 23:05:00,23.815698,73.361557,SH-14,Urban Road,Grievous,1,0,1,1,0,1,0,0,0,1,Side Impact,Speed Breaker,Cloudy,Night - No Street Light,Moderate,Unknown,2024-01-21,2024,1,23,Sunday,Jan,2,0,4,Night,29
ACC01199,Surat,Varachha PS,2021-01-24 18:15:00,23.785333,70.109279,SH-14,National Highway,Fatal,1,2,0,1,0,2,2,1,0,0,Head-On,Straight Road,Rainy,Night - Street Light On,Moderate,Drunk Driving,2021-01-24,2021,1,18,Sunday,Jan,3,3,5,Evening,9
ACC01200,Junagadh,Veraval PS,2024-01-20 17:25:00,21.382025,72.785582,City Road,District Road,Minor,3,0,0,1,0,0,1,0,0,1,Hit & Run,Straight Road,Rainy,Dawn/Dusk,Poor,Signal Jumping,2024-01-20,2024,1,17,Saturday,Jan,1,0,3,Afternoon,19
ACC01201,Anand,Petlad PS,2022-02-28 06:46:00,23.415832,68.449611,SH-6,State Highway,Fatal,4,0,2,0,2,0,0,1,0,0,Rollover,Junction/Intersection,Foggy,Daylight,Good,No Seatbelt,2022-02-28,2022,2,6,Monday,Feb,3,3,2,Morning,50
ACC01202,Junagadh,Veraval PS,2022-04-01 02:05:00,24.038331,70.555725,NH-27,State Highway,Grievous,2,0,1,1,0,2,0,0,0,0,Head-On,Junction/Intersection,Hazy,Night - No Street Light,Good,No Helmet,2022-04-01,2022,4,2,Friday,Apr,2,0,4,Night,23
ACC01203,Bhavnagar,Palitana PS,2021-03-08 09:29:00,23.192284,68.213964,SH-6,Urban Road,Minor,3,0,0,3,0,0,1,0,0,1,Rollover,Pothole Area,Clear,Dawn/Dusk,Unknown,Mobile Phone Use,2021-03-08,2021,3,9,Monday,Mar,1,0,5,Morning,50
ACC01204,Mehsana,Mehsana City PS,2023-12-26 21:57:00,20.732899,69.339124,Bypass Road,State Highway,Grievous,3,0,2,1,0,1,1,0,1,0,Pedestrian Hit,Bridge,Unknown,Daylight,Poor,Wrong Side Driving,2023-12-26,2023,12,21,Tuesday,Dec,2,0,6,Evening,67
ACC01205,Vadodara,Fatehgunj PS,2022-11-01 22:48:00,24.345106,74.250205,NH-53,Rural Road,Minor,3,0,0,2,0,0,2,0,0,1,Single Vehicle,Pothole Area,Hazy,Night - No Street Light,Good,Signal Jumping,2022-11-01,2022,11,22,Tuesday,Nov,1,0,5,Night,103
ACC01206,Surat,Katargam PS,2023-03-07 16:25:00,24.369381,69.589975,Ring Road,Urban Road,Fatal,0,2,0,1,2,2,2,1,0,0,Hit & Run,Flyover,Clear,Night - No Street Light,Good,Signal Jumping,2023-03-07,2023,3,16,Tuesday,Mar,3,5,5,Afternoon,-1
ACC01207,Rajkot,Bhaktinagar PS,2021-03-31 18:07:00,20.37003,72.126296,NH-53,District Road,Fatal,4,1,0,1,2,2,0,1,1,0,Side Impact,Speed Breaker,Foggy,Night - No Street Light,Moderate,Wrong Side Driving,2021-03-31,2021,3,18,Wednesday,Mar,3,4,4,Evening,10
ACC01208,Surat,Udhna PS,2024-06-30 22:34:00,20.712021,70.297546,SH-41,District Road,Damage Only,2,0,0,0,0,0,0,0,0,0,Hit & Run,Pothole Area,Foggy,Night - No Street Light,Poor,Unknown,2024-06-30,2024,6,22,Sunday,Jun,0,0,0,Night,39
ACC01209,Surat,Varachha PS,2022-08-09 23:35:00,21.394973,70.175079,Airport Road,State Highway,Fatal,3,2,1,1,0,1,1,1,0,0,Head-On,Straight Road,Unknown,Daylight,Unknown,No Helmet,2022-08-09,2022,8,23,Tuesday,Aug,3,3,4,Night,60
ACC01210,Bhavnagar,Talaja PS,2021-11-02 03:31:00,20.340731,70.493283,SH-6,National Highway,Grievous,0,0,2,0,0,1,0,0,0,1,Pedestrian Hit,Flyover,Cloudy,Night - Street Light On,Poor,Unknown,2021-11-02,2021,11,3,Tuesday,Nov,2,0,4,Night,-1
ACC01211,Anand,Borsad PS,2021-02-02 04:12:00,24.673804,70.400545,NH-27,National Highway,Fatal,1,1,1,1,1,1,0,0,0,1,Side Impact,Pothole Area,Clear,Daylight,Unknown,Wrong Side Driving,2021-02-02,2021,2,4,Tuesday,Feb,3,2,4,Night,46
ACC01212,Bharuch,Ankleshwar PS,2022-01-03 08:19:00,21.228357,70.886727,SH-14,Urban Road,Minor,3,0,0,3,0,0,1,0,0,0,Head-On,Junction/Intersection,Unknown,Night - No Street Light,Moderate,Drunk Driving,2022-01-03,2022,1,8,Monday,Jan,1,0,4,Morning,-1
ACC01213,Bharuch,Vagra PS,2021-09-10 18:59:00,23.588968,72.114518,Airport Road,State Highway,Damage Only,3,0,0,0,0,0,0,0,0,0,Hit & Run,Pothole Area,Foggy,Dawn/Dusk,Moderate,No Seatbelt,2021-09-10,2021,9,18,Friday,Sep,0,0,0,Evening,-1
ACC01214,Anand,Anand City PS,2024-02-09 07:12:00,23.382022,72.051368,Airport Road,National Highway,Damage Only,2,0,0,0,0,0,0,0,0,0,Hit & Run,Straight Road,Foggy,Dawn/Dusk,Good,Signal Jumping,2024-02-09,2024,2,7,Friday,Feb,0,0,0,Morning,-1
ACC01215,Mehsana,Kadi PS,2021-07-01 17:16:00,20.127504,71.65107,NH-53,State Highway,Damage Only,2,0,0,0,0,0,0,0,0,0,Head-On,Bridge,Cloudy,Night - Street Light On,Moderate,Wrong Side Driving,2021-07-01,2021,7,17,Thursday,Jul,0,0,0,Afternoon,48
ACC01216,Bhavnagar,Palitana PS,2022-03-12 21:08:00,24.692141,69.73218,NH-53,District Road,Damage Only,4,0,0,0,0,0,0,0,0,0,Pedestrian Hit,Curve,Foggy,Night - Street Light On,Moderate,No Seatbelt,2022-03-12,2022,3,21,Saturday,Mar,0,0,0,Evening,4
ACC01217,Anand,Petlad PS,2024-04-30 20:11:00,22.120762,72.018282,Expressway,Rural Road,Grievous,2,0,1,2,0,2,0,0,1,0,Rear-End,Speed Breaker,Foggy,Night - Street Light On,Good,Signal Jumping,2024-04-30,2024,4,20,Tuesday,Apr,2,0,6,Evening,32
ACC01218,Surat,Udhna PS,2023-05-17 19:12:00,23.772531,69.948011,SH-6,Rural Road,Grievous,4,0,2,1,0,1,0,0,1,1,Side Impact,Straight Road,Hazy,Night - Street Light On,Good,Unknown,2023-05-17,2023,5,19,Wednesday,May,2,0,6,Evening,9
ACC01219,Vadodara,Manjalpur PS,2021-04-28 14:20:00,23.27274,69.370959,SH-6,State Highway,Grievous,2,0,1,2,0,1,0,0,0,0,Head-On,Unknown,Unknown,Dawn/Dusk,Poor,Wrong Side Driving,2021-04-28,2021,4,14,Wednesday,Apr,2,0,4,Afternoon,50
ACC01220,Mehsana,Kadi PS,2023-08-16 14:13:00,20.446988,71.289262,NH-48,District Road,Grievous,1,0,3,0,0,0,0,0,1,0,Hit & Run,Junction/Intersection,Unknown,Dawn/Dusk,Good,Overloading,2023-08-16,2023,8,14,Wednesday,Aug,2,0,4,Afternoon,0
ACC01221,Surat,Varachha PS,2024-06-12 10:10:00,23.762285,69.912283,Expressway,District Road,Minor,4,0,0,2,0,0,0,0,0,1,Pedestrian Hit,Unknown,Cloudy,Night - No Street Light,Good,Signal Jumping,2024-06-12,2024,6,10,Wednesday,Jun,1,0,3,Morning,9
ACC01222,Mehsana,Visnagar PS,2023-11-03 05:27:00,20.733512,68.115248,Ring Road,Urban Road,Damage Only,3,0,0,0,0,0,0,0,0,0,Pedestrian Hit,Flyover,Clear,Night - Street Light On,Unknown,Wrong Side Driving,2023-11-03,2023,11,5,Friday,Nov,0,0,0,Night,-1
ACC01223,Anand,Khambhat PS,2023-04-24 23:04:00,22.159957,71.159918,Industrial Road,State Highway,Grievous,1,0,3,1,0,2,2,0,0,0,Rear-End,Curve,Hazy,Dawn/Dusk,Poor,Unknown,2023-04-24,2023,4,23,Monday,Apr,2,0,8,Night,32
ACC01224,Bhavnagar,Mahuva PS,2022-10-08 10:00:00,22.847191,69.407484,SH-41,State Highway,Grievous,2,0,2,2,0,0,1,0,0,0,Hit & Run,Bridge,Foggy,Night - Street Light On,Moderate,Signal Jumping,2022-10-08,2022,10,10,Saturday,Oct,2,0,5,Morning,22
ACC01225,Vadodara,Gotri PS,2024-04-14 22:59:00,23.805675,73.562251,NH-27,National Highway,Grievous,1,0,1,2,0,2,0,0,1,1,Side Impact,Speed Breaker,Foggy,Night - Street Light On,Poor,Over Speeding,2024-04-14,2024,4,22,Sunday,Apr,2,0,7,Night,-1
ACC01226,Vadodara,Fatehgunj PS,2022-01-31 18:33:00,21.499255,69.187537,City Road,State Highway,Damage Only,0,0,0,0,0,0,0,0,0,0,Rear-End,Pothole Area,Cloudy,Dawn/Dusk,Good,Unknown,2022-01-31,2022,1,18,Monday,Jan,0,0,0,Evening,38
ACC01227,Vadodara,Fatehgunj PS,2023-07-12 16:41:00,22.322163,71.54393,SH-41,District Road,Grievous,3,0,0,2,0,1,1,0,1,0,Side Impact,Speed Breaker,Clear,Dawn/Dusk,Good,Wrong Side Driving,2023-07-12,2023,7,16,Wednesday,Jul,2,0,5,Afternoon,32
ACC01228,Bhavnagar,Mahuva PS,2024-01-04 08:25:00,23.225461,72.426201,Industrial Road,District Road,Fatal,4,0,0,0,0,0,2,1,1,0,Side Impact,Flyover,Cloudy,Night - Street Light On,Moderate,Over Speeding,2024-01-04,2024,1,8,Thursday,Jan,3,1,3,Morning,77
ACC01229,Ahmedabad,Bodakdev PS,2023-04-01 04:00:00,21.584197,72.714466,City Road,State Highway,Minor,3,0,0,2,0,0,1,0,0,1,Rollover,Junction/Intersection,Foggy,Dawn/Dusk,Unknown,No Helmet,2023-04-01,2023,4,4,Saturday,Apr,1,0,4,Night,19
ACC01230,Ahmedabad,Maninagar PS,2022-06-06 15:27:00,20.131504,70.912388,Airport Road,District Road,Minor,1,0,0,2,0,0,0,0,0,1,Pedestrian Hit,Flyover,Hazy,Night - Street Light On,Poor,Unknown,2022-06-06,2022,6,15,Monday,Jun,1,0,3,Afternoon,-1
ACC01231,Anand,Khambhat PS,2022-06-07 10:06:00,24.202161,69.738076,NH-8,Rural Road,Damage Only,0,0,0,0,0,0,0,0,0,0,Rollover,Bridge,Foggy,Daylight,Moderate,Wrong Side Driving,2022-06-07,2022,6,10,Tuesday,Jun,0,0,0,Morning,-1
ACC01232,Junagadh,Porbandar PS,2023-12-31 13:01:00,21.173554,71.060698,NH-48,District Road,Minor,3,0,0,2,0,0,0,0,0,0,Single Vehicle,Straight Road,Rainy,Dawn/Dusk,Moderate,Over Speeding,2023-12-31,2023,12,13,Sunday,Dec,1,0,2,Afternoon,0
ACC01233,Junagadh,Porbandar PS,2021-05-05 05:02:00,21.630809,71.95222,Airport Road,District Road,Grievous,3,0,3,2,0,2,0,0,0,1,Rear-End,Unknown,Hazy,Night - No Street Light,Good,Wrong Side Driving,2021-05-05,2021,5,5,Wednesday,May,2,0,8,Night,34
ACC01234,Bhavnagar,Palitana PS,2024-05-06 15:55:00,23.877838,71.167966,SH-41,State Highway,Fatal,3,1,1,0,2,0,1,1,0,1,Side Impact,Curve,Hazy,Night - No Street Light,Good,Wrong Side Driving,2024-05-06,2024,5,15,Monday,May,3,4,3,Afternoon,11
ACC01236,Surat,Katargam PS,2024-06-17 08:17:00,24.1108,73.149014,NH-27,State Highway,Damage Only,0,0,0,0,0,0,0,0,0,0,Side Impact,Speed Breaker,Rainy,Night - No Street Light,Poor,Unknown,2024-06-17,2024,6,8,Monday,Jun,0,0,0,Morning,29
ACC01237,Mehsana,Unjha PS,2022-10-02 04:02:00,22.692198,70.996969,SH-14,Rural Road,Minor,3,0,0,1,0,0,2,0,0,1,Rollover,Junction/Intersection,Hazy,Night - No Street Light,Good,Unknown,2022-10-02,2022,10,4,Sunday,Oct,1,0,4,Night,5
ACC01238,Gandhinagar,Dehgam PS,2021-11-22 06:00:00,23.571227,71.920155,NH-8,District Road,Damage Only,4,0,0,0,0,0,0,0,0,0,Single Vehicle,Bridge,Unknown,Night - No Street Light,Good,Unknown,2021-11-22,2021,11,6,Monday,Nov,0,0,0,Morning,78
ACC01239,Vadodara,Fatehgunj PS,2024-08-17 07:10:00,22.075069,70.371745,Airport Road,National Highway,Minor,4,0,0,2,0,0,2,0,0,0,Hit & Run,Flyover,Foggy,Night - Street Light On,Unknown,No Seatbelt,2024-08-17,2024,8,7,Saturday,Aug,1,0,4,Morning,-1
ACC01240,Ahmedabad,Bodakdev PS,2022-01-30 22:00:00,20.936249,72.24038,City Road,National Highway,Minor,2,0,0,2,0,0,0,0,0,1,Single Vehicle,Straight Road,Hazy,Daylight,Unknown,Unknown,2022-01-30,2022,1,22,Sunday,Jan,1,0,3,Night,12
ACC01241,Bharuch,Jhagadia PS,2024-02-28 09:26:00,22.831111,70.748573,NH-53,State Highway,Damage Only,4,0,0,0,0,0,0,0,0,0,Rear-End,Pothole Area,Rainy,Night - Street Light On,Unknown,Drunk Driving,2024-02-28,2024,2,9,Wednesday,Feb,0,0,0,Morning,9
ACC01242,Bhavnagar,Mahuva PS,2024-04-01 00:09:00,21.148795,71.711216,NH-48,Rural Road,Fatal,0,0,0,1,2,1,2,1,0,1,Single Vehicle,Flyover,Cloudy,Night - No Street Light,Poor,Unknown,2024-04-01,2024,4,0,Monday,Apr,3,3,5,Night,-1
ACC01243,Mehsana,Kadi PS,2023-10-14 10:20:00,22.514224,73.634724,Airport Road,District Road,Damage Only,1,0,0,0,0,0,0,0,0,0,Rollover,Straight Road,Cloudy,Night - Street Light On,Unknown,Unknown,2023-10-14,2023,10,10,Saturday,Oct,0,0,0,Morning,69
ACC01244,Bharuch,Amod PS,2021-05-13 10:31:00,22.666001,71.312545,Industrial Road,District Road,Damage Only,0,0,0,0,0,0,0,0,0,0,Pedestrian Hit,Bridge,Rainy,Dawn/Dusk,Moderate,Unknown,2021-05-13,2021,5,10,Thursday,May,0,0,0,Morning,5
ACC01245,Junagadh,Manavadar PS,2023-06-27 13:13:00,24.061725,72.417061,Ring Road,District Road,Grievous,1,0,2,2,0,0,2,0,0,0,Head-On,Speed Breaker,Cloudy,Daylight,Moderate,Drunk Driving,2023-06-27,2023,6,13,Tuesday,Jun,2,0,6,Afternoon,-1
ACC01246,Bhavnagar,Mahuva PS,2023-12-08 20:24:00,23.707035,72.932201,SH-41,State Highway,Grievous,1,0,1,0,0,2,1,0,0,0,Pedestrian Hit,Unknown,Cloudy,Daylight,Unknown,No Seatbelt,2023-12-08,2023,12,20,Friday,Dec,2,0,4,Evening,-1
ACC01247,Mehsana,Unjha PS,2024-04-22 17:09:00,22.890799,69.831876,Expressway,Urban Road,Grievous,2,0,2,2,0,1,0,0,1,1,Rollover,Flyover,Cloudy,Night - No Street Light,Unknown,Over Speeding,2024-04-22,2024,4,17,Monday,Apr,2,0,7,Afternoon,51
ACC01248,Mehsana,Patan PS,2024-06-11 13:55:00,23.456186,74.238811,SH-20,District Road,Minor,2,0,0,3,0,0,0,0,0,0,Side Impact,Straight Road,Cloudy,Dawn/Dusk,Moderate,Drunk Driving,2024-06-11,2024,6,13,Tuesday,Jun,1,0,3,Afternoon,84
ACC01249,Bharuch,Jhagadia PS,2022-11-28 20:02:00,23.631106,73.80193,SH-20,District Road,Damage Only,0,0,0,0,0,0,0,0,0,0,Rear-End,Speed Breaker,Cloudy,Night - Street Light On,Poor,Mobile Phone Use,2022-11-28,2022,11,20,Monday,Nov,0,0,0,Evening,21
ACC01250,Surat,Varachha PS,2023-01-23 16:34:00,24.570549,70.043983,Bypass Road,Rural Road,Minor,3,0,0,1,0,0,0,0,0,1,Head-On,Pothole Area,Clear,Night - Street Light On,Moderate,Unknown,2023-01-23,2023,1,16,Monday,Jan,1,0,2,Afternoon,46
ACC01251,Junagadh,Porbandar PS,2021-08-22 10:40:00,23.868023,71.890965,Expressway,Urban Road,Minor,2,0,0,3,0,0,1,0,0,1,Head-On,Bridge,Cloudy,Dawn/Dusk,Good,Signal Jumping,2021-08-22,2021,8,10,Sunday,Aug,1,0,5,Morning,7
ACC01252,Bharuch,Vagra PS,2023-11-16 09:16:00,22.275932,68.25586,NH-8,District Road,Damage Only,1,0,0,0,0,0,0,0,0,0,Rear-End,Bridge,Unknown,Dawn/Dusk,Poor,Over Speeding,2023-11-16,2023,11,9,Thursday,Nov,0,0,0,Morning,25
ACC01253,Anand,Vallabh Vidyanagar PS,2021-10-03 19:20:00,23.58856,69.41237,NH-27,State Highway,Fatal,2,2,2,0,1,2,1,0,0,0,Side Impact,Bridge,Foggy,Dawn/Dusk,Moderate,Unknown,2021-10-03,2021,10,19,Sunday,Oct,3,3,5,Evening,50
ACC01254,Vadodara,Gotri PS,2021-07-01 10:35:00,23.344016,69.131168,SH-41,Urban Road,Minor,3,0,0,3,0,0,2,0,0,1,Rear-End,Junction/Intersection,Clear,Dawn/Dusk,Poor,Drunk Driving,2021-07-01,2021,7,10,Thursday,Jul,1,0,6,Morning,50
ACC01255,Junagadh,Keshod PS,2024-04-09 13:51:00,24.454977,69.989314,NH-8,Urban Road,Damage Only,3,0,0,0,0,0,0,0,0,0,Hit & Run,Pothole Area,Foggy,Dawn/Dusk,Moderate,Drunk Driving,2024-04-09,2024,4,13,Tuesday,Apr,0,0,0,Afternoon,46
ACC01256,Bhavnagar,Talaja PS,2024-01-21 09:41:00,22.984713,73.970915,Industrial Road,National Highway,Damage Only,0,0,0,0,0,0,0,0,0,0,Head-On,Bridge,Clear,Night - No Street Light,Good,Signal Jumping,2024-01-21,2024,1,9,Sunday,Jan,0,0,0,Morning,17
ACC01257,Ahmedabad,Bapunagar PS,2024-09-22 03:25:00,20.430304,69.906079,NH-27,State Highway,Minor,3,0,0,3,0,0,0,0,0,1,Rear-End,Junction/Intersection,Foggy,Dawn/Dusk,Unknown,Over Speeding,2024-09-22,2024,9,3,Sunday,Sep,1,0,4,Night,24
ACC01258,Mehsana,Visnagar PS,2021-02-22 23:08:00,23.407242,70.651929,City Road,District Road,Damage Only,3,0,0,0,0,0,0,0,0,0,Single Vehicle,Curve,Clear,Night - Street Light On,Unknown,Unknown,2021-02-22,2021,2,23,Monday,Feb,0,0,0,Night,9
ACC01259,Surat,Piplod PS,2024-08-15 18:24:00,20.960957,69.288228,Ring Road,National Highway,Minor,4,0,0,1,0,0,0,0,0,0,Hit & Run,Speed Breaker,Unknown,Dawn/Dusk,Unknown,No Seatbelt,2024-08-15,2024,8,18,Thursday,Aug,1,0,1,Evening,67
ACC01260,Bharuch,Vagra PS,2022-05-08 08:11:00,24.339909,73.448887,NH-53,Urban Road,Minor,4,0,0,2,0,0,2,0,0,0,Rear-End,Curve,Foggy,Daylight,Good,Wrong Side Driving,2022-05-08,2022,5,8,Sunday,May,1,0,4,Morning,8
ACC01262,Anand,Khambhat PS,2023-06-09 09:08:00,21.833713,71.562388,SH-6,State Highway,Grievous,4,0,3,2,0,1,0,0,0,0,Hit & Run,Bridge,Rainy,Daylight,Poor,Unknown,2023-06-09,2023,6,9,Friday,Jun,2,0,6,Morning,2
ACC01263,Mehsana,Kadi PS,2023-02-09 08:51:00,22.896137,73.941952,NH-8,Urban Road,Grievous,2,0,2,1,0,1,2,0,1,1,Pedestrian Hit,Straight Road,Rainy,Night - No Street Light,Poor,Drunk Driving,2023-02-09,2023,2,8,Thursday,Feb,2,0,8,Morning,17
ACC01264,Vadodara,Fatehgunj PS,2023-12-29 17:14:00,21.483174,74.127223,NH-27,State Highway,Damage Only,4,0,0,0,0,0,0,0,0,0,Side Impact,Junction/Intersection,Cloudy,Daylight,Poor,Unknown,2023-12-29,2023,12,17,Friday,Dec,0,0,0,Afternoon,83
ACC01265,Gandhinagar,Dehgam PS,2022-02-10 04:22:00,21.299286,70.985327,Airport Road,National Highway,Damage Only,3,0,0,0,0,0,0,0,0,0,Hit & Run,Junction/Intersection,Rainy,Daylight,Moderate,Over Speeding,2022-02-10,2022,2,4,Thursday,Feb,0,0,0,Night,-1
ACC01266,Surat,Piplod PS,2022-10-22 09:15:00,23.092905,71.337147,NH-48,Urban Road,Damage Only,4,0,0,0,0,0,0,0,0,0,Single Vehicle,Junction/Intersection,Hazy,Daylight,Good,Drunk Driving,2022-10-22,2022,10,9,Saturday,Oct,0,0,0,Morning,3
ACC01267,Rajkot,Rajkot Central PS,2022-10-02 06:37:00,20.523656,69.541692,Bypass Road,State Highway,Fatal,1,2,2,0,1,1,2,0,1,1,Rollover,Pothole Area,Clear,Daylight,Unknown,Unknown,2022-10-02,2022,10,6,Sunday,Oct,3,3,7,Morning,-1
