Accident_ID,District,Police_Station,Accident_DateTime,Latitude,Longitude,Road_Name,Road_Classification,Severity,No_of_Vehicles,Drivers_Killed,Drivers_Grievous_Injury,Drivers_Minor_Injury,Passengers_Killed,Passengers_Grievous_Injury,Passengers_Minor_Injury,Pedestrians_Killed,Pedestrians_Grievous_Injury,Pedestrians_Minor_Injury,Collision_Type,Collision_Feature,Weather_Condition,Light_Condition,Visibility,Traffic_Violation,Date,Year,Month,Hour,DayOfWeek,Month_Name,Severity_Score,Total_Killed,Total_Injured,Time_Category
ACC01282,Bhavnagar,Talaja PS,2023-11-02 21:05:00,20.605252,72.52585,Ring Road,National Highway,Fatal,1,1,1,0,2,2,0,0,0,0,Single Vehicle,Bridge,Clear,Dawn/Dusk,Unknown,Unknown,2023-11-02,2023,11,21,Thursday,Nov,3,3,3,Evening
ACC01283,Ahmedabad,Bodakdev PS,2021-08-09 05:22:00,22.727608,72.989245,SH-6,State Highway,Grievous,2,0,2,0,0,0,1,0,1,1,Rollover,Pothole Area,Hazy,Daylight,Good,Wrong Side Driving,2021-08-09,2021,8,5,Monday,Aug,2,0,5,Night
ACC01284,Mehsana,Unjha PS,2024-11-05 08:34:00,21.394655,71.53662,Expressway,State Highway,Grievous,2,0,1,0,0,2,1,0,0,0,Side Impact,Straight Road,Clear,Dawn/Dusk,Unknown,Unknown,2024-11-05,2024,11,8,Tuesday,Nov,2,0,4,Morning
ACC01288,Ahmedabad,Bodakdev PS,2021-08-26 06:56:00,23.344956,70.049454,SH-41,State Highway,Minor,1,0,0,1,0,0,2,0,0,0,Pedestrian Hit,Unknown,Rainy,Night - No Street Light,Unknown,Unknown,2021-08-26,2021,8,6,Thursday,Aug,1,0,3,Morning
ACC01290,Anand,Vallabh Vidyanagar PS,2024-05-24 02:15:00,24.534325,72.114059,SH-14,State Highway,Minor,2,0,0,3,0,0,0,0,0,0,Rollover,Pothole Area,Cloudy,Daylight,Poor,Signal Jumping,2024-05-24,2024,5,2,Friday,May,1,0,3,Night
ACC01294,Bharuch,Jhagadia PS,2023-10-31 09:56:00,24.656406,72.663789,Bypass Road,National Highway,Minor,1,0,0,2,0,0,1,0,0,0,Rear-End,Curve,Unknown,Night - No Street Light,Unknown,No Helmet,2023-10-31,2023,10,9,Tuesday,Oct,1,0,3,Morning
ACC01296,Ahmedabad,Naranpura PS,2021-01-08 20:52:00,22.590879,69.813243,NH-8,Urban Road,Damage Only,4,0,0,0,0,0,0,0,0,0,Pedestrian Hit,Curve,Hazy,Night - Street Light On,Good,Overloading,2021-01-08,2021,1,20,Friday,Jan,0,0,0,Evening
ACC01300,Surat,Katargam PS,2024-01-12 00:54:00,24.216793,69.9125,SH-41,State Highway,Fatal,1,2,2,1,1,1,1,1,0,1,Single Vehicle,Curve,Foggy,Daylight,Poor,Signal Jumping,2024-01-12,2024,1,0,Friday,Jan,3,4,6,Night
ACC01302,Rajkot,Kalawad PS,2024-05-06 18:00:00,21.626895,70.270228,Bypass Road,Urban Road,Grievous,1,0,3,1,0,2,1,0,1,0,Pedestrian Hit,Speed Breaker,Foggy,Daylight,Poor,Signal Jumping,2024-05-06,2024,5,18,Monday,May,2,0,8,Evening
ACC01304,Vadodara,Manjalpur PS,2023-04-29 02:59:00,23.153858,71.802799,Airport Road,National Highway,Grievous,4,0,2,2,0,2,2,0,1,0,Head-On,Curve,Unknown,Daylight,Poor,Wrong Side Driving,2023-04-29,2023,4,2,Saturday,Apr,2,0,9,Night
ACC01305,Gandhinagar,Mansa PS,2022-09-10 14:49:00,24.054534,73.157056,NH-8,Urban Road,Fatal,2,0,1,0,1,1,0,0,1,0,Head-On,Pothole Area,Rainy,Night - Street Light On,Moderate,Mobile Phone Use,2022-09-10,2022,9,14,Saturday,Sep,3,1,3,Afternoon
ACC01307,Rajkot,Mavdi PS,2024-06-24 10:43:00,21.750647,73.444438,SH-20,State Highway,Minor,3,0,0,1,0,0,0,0,0,1,Single Vehicle,Flyover,Rainy,Dawn/Dusk,Moderate,Over Speeding,2024-06-24,2024,6,10,Monday,Jun,1,0,2,Morning
ACC01308,Anand,Vallabh Vidyanagar PS,2024-11-14 19:38:00,20.826486,74.093054,Industrial Road,State Highway,Fatal,2,0,1,0,1,2,1,0,1,0,Rear-End,Straight Road,Foggy,Daylight,Unknown,Overloading,2024-11-14,2024,11,19,Thursday,Nov,3,1,5,Evening
ACC01311,Ahmedabad,Bapunagar PS,2023-01-25 11:38:00,23.444633,72.016389,NH-53,Urban Road,Damage Only,0,0,0,0,0,0,0,0,0,0,Rear-End,Unknown,Foggy,Night - Street Light On,Moderate,Wrong Side Driving,2023-01-25,2023,1,11,Wednesday,Jan,0,0,0,Morning
ACC01312,Anand,Borsad PS,2023-08-12 17:49:00,21.624889,72.723676,SH-41,State Highway,Damage Only,2,0,0,0,0,0,0,0,0,0,Rear-End,Flyover,Unknown,Daylight,Poor,No Helmet,2023-08-12,2023,8,17,Saturday,Aug,0,0,0,Afternoon
ACC01313,Bhavnagar,Bhavnagar City PS,2021-06-14 21:28:00,22.068378,70.79647,NH-48,State Highway,Damage Only,1,0,0,0,0,0,0,0,0,0,Side Impact,Bridge,Unknown,Dawn/Dusk,Good,Signal Jumping,2021-06-14,2021,6,21,Monday,Jun,0,0,0,Evening
ACC01314,Bhavnagar,Sihor PS,2024-02-09 02:52:00,21.5773,70.662711,NH-27,National Highway,Minor,1,0,0,2,0,0,1,0,0,1,Pedestrian Hit,Straight Road,Rainy,Night - Street Light On,Moderate,Drunk Driving,2024-02-09,2024,2,2,Friday,Feb,1,0,4,Night
ACC01317,Bharuch,Amod PS,2024-09-11 20:32:00,21.847951,74.216662,NH-8,National Highway,Grievous,3,0,1,2,0,0,1,0,0,0,Rollover,Straight Road,Cloudy,Night - Street Light On,Unknown,No Seatbelt,2024-09-11,2024,9,20,Wednesday,Sep,2,0,4,Evening
ACC01318,Ahmedabad,Naranpura PS,2022-07-17 21:55:00,21.884042,72.512075,Ring Road,Urban Road,Minor,4,0,0,1,0,0,1,0,0,1,Side Impact,Bridge,Rainy,Night - No Street Light,Good,Signal Jumping,2022-07-17,2022,7,21,Sunday,Jul,1,0,3,Evening
ACC01319,Bharuch,Ankleshwar PS,2022-05-25 15:53:00,21.904359,70.531188,Bypass Road,Rural Road,Minor,2,0,0,2,0,0,2,0,0,1,Hit & Run,Bridge,Hazy,Night - No Street Light,Unknown,Signal Jumping,2022-05-25,2022,5,15,Wednesday,May,1,0,5,Afternoon
ACC01320,Bharuch,Bharuch City PS,2021-02-14 09:26:00,21.548547,71.745145,Industrial Road,Rural Road,Minor,1,0,0,2,0,0,0,0,0,1,Hit & Run,Speed Breaker,Foggy,Daylight,Moderate,Unknown,2021-02-14,2021,2,9,Sunday,Feb,1,0,3,Morning
ACC01321,Anand,Borsad PS,2022-01-03 19:14:00,23.329905,71.781133,SH-6,State Highway,Fatal,1,1,0,0,1,0,0,1,1,1,Side Impact,Junction/Intersection,Rainy,Daylight,Moderate,Unknown,2022-01-03,2022,1,19,Monday,Jan,3,3,2,Evening
ACC01323,Rajkot,Bhaktinagar PS,2023-12-21 04:05:00,22.655303,74.045585,NH-53,National Highway,Grievous,3,0,1,1,0,1,2,0,1,1,Pedestrian Hit,Bridge,Unknown,Night - Street Light On,Good,Unknown,2023-12-21,2023,12,4,Thursday,Dec,2,0,7,Night
ACC01324,Mehsana,Mehsana City PS,2023-03-21 06:26:00,23.186151,73.038087,NH-8,Rural Road,Minor,1,0,0,1,0,0,2,0,0,1,Rollover,Straight Road,Clear,Daylight,Moderate,Signal Jumping,2023-03-21,2023,3,6,Tuesday,Mar,1,0,4,Morning
ACC01327,Gandhinagar,Dehgam PS,2023-01-27 02:58:00,21.089685,72.214428,SH-41,State Highway,Fatal,3,2,0,0,2,2,2,0,1,0,Head-On,Junction/Intersection,Foggy,Dawn/Dusk,Good,Overloading,2023-01-27,2023,1,2,Friday,Jan,3,4,5,Night
ACC01329,Bharuch,Jhagadia PS,2023-11-02 01:12:00,23.040144,70.64089,SH-20,Urban Road,Damage Only,1,0,0,0,0,0,0,0,0,0,Hit & Run,Straight Road,Cloudy,Dawn/Dusk,Poor,Over Speeding,2023-11-02,2023,11,1,Thursday,Nov,0,0,0,Night
ACC01331,Anand,Petlad PS,2023-05-16 03:05:00,22.262105,70.862807,Industrial Road,District Road,Damage Only,1,0,0,0,0,0,0,0,0,0,Single Vehicle,Curve,Unknown,Night - Street Light On,Moderate,No Seatbelt,2023-05-16,2023,5,3,Tuesday,May,0,0,0,Night
ACC01332,Mehsana,Mehsana City PS,2022-10-20 00:21:00,22.567025,69.710176,City Road,State Highway,Minor,3,0,0,1,0,0,1,0,0,0,Rollover,Junction/Intersection,Cloudy,Night - No Street Light,Unknown,Signal Jumping,2022-10-20,2022,10,0,Thursday,Oct,1,0,2,Night
ACC01333,Rajkot,Bhaktinagar PS,2024-09-05 18:49:00,20.850235,70.621132,NH-53,District Road,Grievous,1,0,3,0,0,2,1,0,1,1,Head-On,Flyover,Unknown,Dawn/Dusk,Poor,Unknown,2024-09-05,2024,9,18,Thursday,Sep,2,0,8,Evening
ACC01336,Surat,Adajan PS,2022-04-04 17:55:00,20.867819,71.09323,Bypass Road,District Road,Grievous,2,0,3,2,0,2,1,0,0,1,Single Vehicle,Straight Road,Clear,Night - No Street Light,Moderate,No Helmet,2022-04-04,2022,4,17,Monday,Apr,2,0,9,Afternoon
ACC01339,Rajkot,Kalavad Road PS,2022-06-29 00:01:00,21.786569,73.291956,SH-14,State Highway,Fatal,2,2,2,0,0,1,0,0,0,0,Rear-End,Bridge,Unknown,Night - No Street Light,Moderate,Overloading,2022-06-29,2022,6,0,Wednesday,Jun,3,2,3,Night
ACC01344,Junagadh,Porbandar PS,2024-09-22 01:05:00,23.532902,70.113666,Industrial Road,National Highway,Minor,0,0,0,2,0,0,2,0,0,0,Head-On,Junction/Intersection,Foggy,Night - Street Light On,Moderate,Overloading,2024-09-22,2024,9,1,Sunday,Sep,1,0,4,Night
ACC01345,Surat,Katargam PS,2022-04-26 10:57:00,23.115092,71.869118,NH-8,District Road,Minor,1,0,0,3,0,0,0,0,0,0,Pedestrian Hit,Flyover,Clear,Daylight,Good,Over Speeding,2022-04-26,2022,4,10,Tuesday,Apr,1,0,3,Morning
ACC01346,Ahmedabad,Bapunagar PS,2023-06-28 16:07:00,23.823894,73.290883,NH-48,District Road,Minor,2,0,0,3,0,0,2,0,0,0,Rear-End,Curve,Foggy,Night - No Street Light,Good,No Helmet,2023-06-28,2023,6,16,Wednesday,Jun,1,0,5,Afternoon
ACC01347,Bhavnagar,Sihor PS,2021-04-12 08:45:00,22.140015,69.627381,Ring Road,National Highway,Minor,4,0,0,3,0,0,0,0,0,1,Hit & Run,Pothole Area,Clear,Daylight,Moderate,Signal Jumping,2021-04-12,2021,4,8,Monday,Apr,1,0,4,Morning
ACC01348,Bhavnagar,Talaja PS,2023-07-29 22:16:00,23.995299,73.841572,SH-6,Rural Road,Minor,2,0,0,3,0,0,2,0,0,0,Head-On,Flyover,Clear,Daylight,Poor,Unknown,2023-07-29,2023,7,22,Saturday,Jul,1,0,5,Night
ACC01349,Surat,Piplod PS,2023-06-06 15:59:00,22.160177,74.266011,NH-27,Urban Road,Grievous,4,0,1,2,0,1,1,0,0,1,Rollover,Straight Road,Unknown,Night - No Street Light,Moderate,Unknown,2023-06-06,2023,6,15,Tuesday,Jun,2,0,6,Afternoon
ACC01351,Vadodara,Manjalpur PS,2023-04-03 05:37:00,22.055525,71.342756,Expressway,District Road,Damage Only,4,0,0,0,0,0,0,0,0,0,Rollover,Unknown,Unknown,Night - Street Light On,Unknown,Unknown,2023-04-03,2023,4,5,Monday,Apr,0,0,0,Night
ACC01352,Ahmedabad,Bodakdev PS,2022-10-28 05:11:00,23.04779,72.598992,Industrial Road,National Highway,Fatal,1,0,1,1,1,0,1,1,1,1,Head-On,Speed Breaker,Hazy,Night - Street Light On,Poor,Unknown,2022-10-28,2022,10,5,Friday,Oct,3,2,5,Night
ACC01353,Bhavnagar,Palitana PS,2023-02-18 09:01:00,20.96462,74.14543,Airport Road,Urban Road,Damage Only,1,0,0,0,0,0,0,0,0,0,Head-On,Straight Road,Unknown,Night - No Street Light,Good,Overloading,2023-02-18,2023,2,9,Saturday,Feb,0,0,0,Morning
ACC01355,Surat,Udhna PS,2024-05-20 05:16:00,23.338428,74.071733,Airport Road,National Highway,Grievous,2,0,1,2,0,2,0,0,0,0,Pedestrian Hit,Junction/Intersection,Unknown,Dawn/Dusk,Good,Unknown,2024-05-20,2024,5,5,Monday,May,2,0,5,Night
ACC01358,Gandhinagar,Dehgam PS,2023-07-14 11:15:00,23.745983,74.363097,Expressway,National Highway,Grievous,4,0,3,2,0,1,1,0,1,1,Pedestrian Hit,Flyover,Unknown,Daylight,Poor,Mobile Phone Use,2023-07-14,2023,7,11,Friday,Jul,2,0,9,Morning
ACC01359,Surat,Adajan PS,2024-01-17 15:50:00,23.07133,70.44787,SH-14,District Road,Damage Only,0,0,0,0,0,0,0,0,0,0,Side Impact,Junction/Intersection,Cloudy,Dawn/Dusk,Unknown,No Helmet,2024-01-17,2024,1,15,Wednesday,Jan,0,0,0,Afternoon
ACC01360,Gandhinagar,Dehgam PS,2022-02-11 09:35:00,21.151748,70.324994,Airport Road,Urban Road,Fatal,4,1,0,0,2,2,0,1,1,1,Hit & Run,Flyover,Cloudy,Dawn/Dusk,Moderate,No Seatbelt,2022-02-11,2022,2,9,Friday,Feb,3,4,4,Morning
ACC01361,Bharuch,Amod PS,2023-08-23 00:59:00,22.90116,72.970779,City Road,Urban Road,Minor,2,0,0,3,0,0,1,0,0,1,Hit & Run,Speed Breaker,Hazy,Night - Street Light On,Poor,Mobile Phone Use,2023-08-23,2023,8,0,Wednesday,Aug,1,0,5,Night
ACC01362,Junagadh,Junagadh City PS,2022-12-31 00:48:00,21.505767,70.375422,Expressway,Urban Road,Minor,1,0,0,1,0,0,1,0,0,0,Head-On,Speed Breaker,Foggy,Dawn/Dusk,Unknown,Signal Jumping,2022-12-31,2022,12,0,Saturday,Dec,1,0,2,Night
ACC01363,Gandhinagar,Sector 7 PS,2024-05-20 06:36:00,22.250227,72.751315,NH-53,State Highway,Grievous,1,0,2,0,0,1,0,0,0,1,Pedestrian Hit,Junction/Intersection,Foggy,Night - No Street Light,Good,Wrong Side Driving,2024-05-20,2024,5,6,Monday,May,2,0,4,Morning
ACC01366,Anand,Vallabh Vidyanagar PS,2024-09-29 11:07:00,22.508434,71.429737,Airport Road,Urban Road,Minor,4,0,0,1,0,0,2,0,0,0,Single Vehicle,Junction/Intersection,Foggy,Night - No Street Light,Good,Mobile Phone Use,2024-09-29,2024,9,11,Sunday,Sep,1,0,3,Morning
ACC01367,Bhavnagar,Sihor PS,2022-10-26 03:05:00,24.248635,73.321423,SH-20,National Highway,Damage Only,4,0,0,0,0,0,0,0,0,0,Pedestrian Hit,Pothole Area,Cloudy,Daylight,Unknown,Signal Jumping,2022-10-26,2022,10,3,Wednesday,Oct,0,0,0,Night
ACC01368,Vadodara,Gotri PS,2021-08-09 13:29:00,22.134405,74.385431,NH-53,Rural Road,Minor,4,0,0,2,0,0,0,0,0,0,Pedestrian Hit,Junction/Intersection,Cloudy,Night - No Street Light,Unknown,Signal Jumping,2021-08-09,2021,8,13,Monday,Aug,1,0,2,Afternoon
ACC01369,Anand,Anand City PS,2023-11-19 08:33:00,24.588251,70.571206,NH-48,Rural Road,Minor,4,0,0,1,0,0,0,0,0,0,Rollover,Straight Road,Cloudy,Night - Street Light On,Good,Unknown,2023-11-19,2023,11,8,Sunday,Nov,1,0,1,Morning
ACC01372,Mehsana,Kadi PS,2023-08-14 05:38:00,20.606916,71.819961,Expressway,National Highway,Fatal,4,2,0,0,1,2,2,0,1,0,Side Impact,Curve,Clear,Night - Street Light On,Poor,Wrong Side Driving,2023-08-14,2023,8,5,Monday,Aug,3,3,5,Night
ACC01375,Mehsana,Mehsana City PS,2023-06-25 20:18:00,22.836342,72.692673,SH-20,Urban Road,Minor,2,0,0,1,0,0,0,0,0,1,Pedestrian Hit,Junction/Intersection,Foggy,Night - No Street Light,Good,Over Speeding,2023-06-25,2023,6,20,Sunday,Jun,1,0,2,Evening
ACC01376,Junagadh,Keshod PS,2024-02-22 15:35:00,24.18045,70.050975,SH-20,State Highway,Minor,1,0,0,1,0,0,2,0,0,0,Head-On,Junction/Intersection,Hazy,Dawn/Dusk,Unknown,No Seatbelt,2024-02-22,2024,2,15,Thursday,Feb,1,0,3,Afternoon
ACC01377,Gandhinagar,Sector 21 PS,2024-05-23 23:50:00,21.9772,72.380346,SH-14,State Highway,Grievous,1,0,1,0,0,2,0,0,1,0,Single Vehicle,Pothole Area,Unknown,Night - Street Light On,Moderate,No Seatbelt,2024-05-23,2024,5,23,Thursday,May,2,0,4,Night
ACC01378,Vadodara,Sayajigunj PS,2021-04-10 10:06:00,21.391759,71.5366,NH-53,Rural Road,Grievous,2,0,3,0,0,0,2,0,1,0,Rear-End,Unknown,Rainy,Night - Street Light On,Poor,Wrong Side Driving,2021-04-10,2021,4,10,Saturday,Apr,2,0,6,Morning
ACC01382,Ahmedabad,Bapunagar PS,2022-01-17 14:27:00,21.187106,72.411439,NH-27,District Road,Minor,2,0,0,3,0,0,1,0,0,1,Single Vehicle,Speed Breaker,Hazy,Dawn/Dusk,Moderate,No Seatbelt,2022-01-17,2022,1,14,Monday,Jan,1,0,5,Afternoon
ACC01383,Ahmedabad,Maninagar PS,2023-04-03 12:59:00,22.601953,70.445208,Bypass Road,National Highway,Damage Only,2,0,0,0,0,0,0,0,0,0,Rear-End,Curve,Hazy,Dawn/Dusk,Poor,Over Speeding,2023-04-03,2023,4,12,Monday,Apr,0,0,0,Afternoon
ACC01384,Vadodara,Fatehgunj PS,2024-11-08 20:59:00,24.494676,74.156913,SH-14,District Road,Grievous,2,0,2,0,0,0,2,0,1,0,Side Impact,Bridge,Rainy,Dawn/Dusk,Unknown,Wrong Side Driving,2024-11-08,2024,11,20,Friday,Nov,2,0,5,Evening
ACC01387,Rajkot,Rajkot Central PS,2022-12-07 18:11:00,20.766848,74.323337,Industrial Road,Urban Road,Minor,2,0,0,2,0,0,0,0,0,0,Head-On,Curve,Cloudy,Daylight,Unknown,No Helmet,2022-12-07,2022,12,18,Wednesday,Dec,1,0,2,Evening
ACC01388,Gandhinagar,Sector 21 PS,2023-02-12 23:59:00,22.763443,70.945474,NH-53,District Road,Minor,1,0,0,2,0,0,2,0,0,1,Rollover,Bridge,Clear,Night - Street Light On,Good,Drunk Driving,2023-02-12,2023,2,23,Sunday,Feb,1,0,5,Night
ACC01389,Surat,Adajan PS,2022-11-17 21:28:00,23.453852,71.38003,SH-14,National Highway,Grievous,2,0,1,0,0,0,1,0,1,0,Pedestrian Hit,Junction/Intersection,Hazy,Dawn/Dusk,Good,No Helmet,2022-11-17,2022,11,21,Thursday,Nov,2,0,3,Evening
ACC01392,Anand,Petlad PS,2021-12-08 22:03:00,21.053035,71.247424,Ring Road,Rural Road,Minor,2,0,0,3,0,0,0,0,0,1,Hit & Run,Flyover,Unknown,Night - Street Light On,Good,No Seatbelt,2021-12-08,2021,12,22,Wednesday,Dec,1,0,4,Night
ACC01393,Ahmedabad,Maninagar PS,2021-06-07 15:39:00,21.615345,72.852172,NH-48,Urban Road,Grievous,2,0,2,2,0,1,0,0,1,1,Side Impact,Flyover,Clear,Night - Street Light On,Unknown,Unknown,2021-06-07,2021,6,15,Monday,Jun,2,0,7,Afternoon
ACC01394,Junagadh,Keshod PS,2022-12-01 22:26:00,23.873513,71.865522,Industrial Road,Rural Road,Grievous,2,0,2,0,0,0,1,0,1,1,Rollover,Straight Road,Rainy,Dawn/Dusk,Poor,Wrong Side Driving,2022-12-01,2022,12,22,Thursday,Dec,2,0,5,Night
ACC01395,Ahmedabad,Bapunagar PS,2024-12-05 23:11:00,24.150689,72.75604,SH-41,Rural Road,Damage Only,2,0,0,0,0,0,0,0,0,0,Side Impact,Flyover,Cloudy,Night - Street Light On,Good,Signal Jumping,2024-12-05,2024,12,23,Thursday,Dec,0,0,0,Night
ACC01396,Anand,Anand City PS,2021-09-06 22:34:00,22.728662,69.72671,SH-41,Urban Road,Damage Only,3,0,0,0,0,0,0,0,0,0,Rear-End,Speed Breaker,Foggy,Night - No Street Light,Moderate,Drunk Driving,2021-09-06,2021,9,22,Monday,Sep,0,0,0,Night
ACC01399,Bhavnagar,Palitana PS,2022-01-29 13:28:00,23.285089,72.238233,Expressway,National Highway,Minor,2,0,0,3,0,0,0,0,0,1,Side Impact,Pothole Area,Rainy,Night - No Street Light,Moderate,Unknown,2022-01-29,2022,1,13,Saturday,Jan,1,0,4,Afternoon
ACC01402,Ahmedabad,Chandkheda PS,2023-05-04 08:00:00,22.749407,71.218455,SH-6,Rural Road,Damage Only,0,0,0,0,0,0,0,0,0,0,Rollover,Pothole Area,Clear,Night - Street Light On,Unknown,Over Speeding,2023-05-04,2023,5,8,Thursday,May,0,0,0,Morning
ACC01403,Gandhinagar,Sector 7 PS,2022-09-07 10:05:00,22.96851,73.295307,Ring Road,District Road,Damage Only,4,0,0,0,0,0,0,0,0,0,Pedestrian Hit,Flyover,Clear,Daylight,Moderate,No Helmet,2022-09-07,2022,9,10,Wednesday,Sep,0,0,0,Morning
ACC01404,Bharuch,Amod PS,2022-07-02 05:47:00,24.654352,74.127904,SH-6,Urban Road,Grievous,3,0,1,0,0,1,2,0,1,0,Hit & Run,Bridge,Cloudy,Dawn/Dusk,Moderate,Signal Jumping,2022-07-02,2022,7,5,Saturday,Jul,2,0,5,Night
ACC01406,Anand,Vallabh Vidyanagar PS,2023-11-16 23:12:00,20.980051,72.349639,Airport Road,State Highway,Minor,1,0,0,3,0,0,2,0,0,1,Rollover,Curve,Foggy,Night - Street Light On,Unknown,No Helmet,2023-11-16,2023,11,23,Thursday,Nov,1,0,6,Night
ACC01407,Anand,Petlad PS,2022-06-06 23:02:00,23.669812,69.914212,SH-14,Urban Road,Grievous,1,0,2,1,0,1,0,0,1,0,Rear-End,Curve,Cloudy,Night - Street Light On,Poor,No Helmet,2022-06-06,2022,6,23,Monday,Jun,2,0,5,Night
ACC01408,Vadodara,Gotri PS,2024-07-21 16:51:00,21.816801,74.308672,Bypass Road,District Road,Minor,3,0,0,1,0,0,1,0,0,0,Pedestrian Hit,Straight Road,Rainy,Dawn/Dusk,Unknown,Mobile Phone Use,2024-07-21,2024,7,16,Sunday,Jul,1,0,2,Afternoon
ACC01410,Mehsana,Mehsana City PS,2023-04-17 22:06:00,24.025422,73.59475,SH-41,National Highway,Grievous,1,0,1,0,0,1,2,0,0,1,Pedestrian Hit,Straight Road,Clear,Night - No Street Light,Unknown,Drunk Driving,2023-04-17,2023,4,22,Monday,Apr,2,0,5,Night
ACC01413,Vadodara,Gotri PS,2023-06-10 02:30:00,22.570473,70.186139,Bypass Road,State Highway,Damage Only,2,0,0,0,0,0,0,0,0,0,Head-On,Straight Road,Rainy,Night - No Street Light,Good,Unknown,2023-06-10,2023,6,2,Saturday,Jun,0,0,0,Night
ACC01414,Junagadh,Veraval PS,2024-12-16 15:27:00,23.575622,69.995383,NH-8,Urban Road,Fatal,1,2,2,1,1,0,1,0,0,0,Head-On,Flyover,Rainy,Night - No Street Light,Moderate,No Seatbelt,2024-12-16,2024,12,15,Monday,Dec,3,3,4,Afternoon
ACC01415,Surat,Udhna PS,2021-10-17 14:35:00,22.864978,73.181029,City Road,State Highway,Fatal,4,1,0,1,2,1,0,1,1,1,Rear-End,Unknown,Foggy,Night - No Street Light,Moderate,Overloading,2021-10-17,2021,10,14,Sunday,Oct,3,4,4,Afternoon
ACC01416,Vadodara,Sayajigunj PS,2022-02-02 23:27:00,21.498605,72.061869,SH-14,District Road,Minor,1,0,0,3,0,0,0,0,0,0,Hit & Run,Speed Breaker,Cloudy,Night - Street Light On,Moderate,Drunk Driving,2022-02-02,2022,2,23,Wednesday,Feb,1,0,3,Night
ACC01418,Rajkot,Kalawad PS,2023-06-30 17:20:00,22.443425,71.591888,Industrial Road,State Highway,Damage Only,3,0,0,0,0,0,0,0,0,0,Hit & Run,Junction/Intersection,Cloudy,Night - No Street Light,Poor,Unknown,2023-06-30,2023,6,17,Friday,Jun,0,0,0,Afternoon
ACC01419,Rajkot,Kalavad Road PS,2023-10-26 22:21:00,21.729051,72.824399,NH-8,Rural Road,Fatal,4,1,0,1,2,0,1,1,1,0,Side Impact,Flyover,Clear,Night - Street Light On,Unknown,No Seatbelt,2023-10-26,2023,10,22,Thursday,Oct,3,4,3,Night
ACC01421,Anand,Khambhat PS,2023-11-03 04:15:00,23.422817,71.409603,NH-8,State Highway,Minor,2,0,0,3,0,0,0,0,0,1,Side Impact,Bridge,Foggy,Night - Street Light On,Poor,Signal Jumping,2023-11-03,2023,11,4,Friday,Nov,1,0,4,Night
ACC01424,Anand,Borsad PS,2021-06-06 09:46:00,22.163916,71.317578,NH-8,Urban Road,Grievous,4,0,3,1,0,1,2,0,0,0,Single Vehicle,Bridge,Unknown,Daylight,Poor,Overloading,2021-06-06,2021,6,9,Sunday,Jun,2,0,7,Morning
ACC01428,Rajkot,Kalavad Road PS,2021-06-18 17:58:00,23.318534,70.705805,SH-41,National Highway,Minor,3,0,0,1,0,0,2,0,0,0,Pedestrian Hit,Junction/Intersection,Clear,Night - Street Light On,Good,Wrong Side Driving,2021-06-18,2021,6,17,Friday,Jun,1,0,3,Afternoon
ACC01429,Surat,Katargam PS,2022-12-29 16:23:00,24.243229,72.96641,Airport Road,State Highway,Fatal,4,2,2,1,2,0,2,1,0,1,Pedestrian Hit,Curve,Hazy,Night - No Street Light,Moderate,Drunk Driving,2022-12-29,2022,12,16,Thursday,Dec,3,5,6,Afternoon
ACC01431,Rajkot,Bhaktinagar PS,2021-05-14 08:55:00,21.291932,74.286786,NH-53,Urban Road,Grievous,1,0,3,2,0,0,0,0,1,0,Side Impact,Straight Road,Unknown,Night - No Street Light,Unknown,Wrong Side Driving,2021-05-14,2021,5,8,Friday,May,2,0,6,Morning
ACC01434,Rajkot,Kalavad Road PS,2022-10-29 09:07:00,23.513119,71.823377,NH-53,District Road,Minor,1,0,0,2,0,0,1,0,0,0,Hit & Run,Flyover,Hazy,Night - No Street Light,Poor,Signal Jumping,2022-10-29,2022,10,9,Saturday,Oct,1,0,3,Morning
ACC01435,Bhavnagar,Bhavnagar City PS,2021-02-16 13:06:00,23.54178,70.497373,Industrial Road,State Highway,Grievous,3,0,3,0,0,1,0,0,1,0,Head-On,Unknown,Unknown,Night - Street Light On,Moderate,Unknown,2021-02-16,2021,2,13,Tuesday,Feb,2,0,5,Afternoon
ACC01436,Junagadh,Keshod PS,2021-11-08 21:05:00,22.396418,70.633283,City Road,Urban Road,Damage Only,2,0,0,0,0,0,0,0,0,0,Pedestrian Hit,Speed Breaker,Hazy,Dawn/Dusk,Moderate,Over Speeding,2021-11-08,2021,11,21,Monday,Nov,0,0,0,Evening
ACC01438,Vadodara,Fatehgunj PS,2021-03-04 01:41:00,24.299197,70.239482,Bypass Road,Urban Road,Minor,3,0,0,1,0,0,1,0,0,1,Single Vehicle,Flyover,Rainy,Dawn/Dusk,Good,Signal Jumping,2021-03-04,2021,3,1,Thursday,Mar,1,0,3,Night
ACC01439,Vadodara,Sayajigunj PS,2022-11-10 21:32:00,23.793072,73.95741,City Road,District Road,Grievous,1,0,1,0,0,0,1,0,1,1,Rollover,Flyover,Cloudy,Daylight,Poor,Unknown,2022-11-10,2022,11,21,Thursday,Nov,2,0,4,Evening
